sim.id,measurement,method,variable,component,value
16,sd,mfvb,beta,1,0.0682681071678728
16,sd,lrvb,beta,1,0.0877910644211478
16,mean,truth,beta,2,1.94794337122224
16,mean,mfvb,beta,2,1.92709778173148
16,sd,mfvb,beta,2,0.064800890217156
16,sd,lrvb,beta,2,0.0895526946434458
16,mean,truth,beta,3,2.63400488456958
16,mean,mfvb,beta,3,2.78341617251916
16,sd,mfvb,beta,3,0.0675905880273155
16,sd,lrvb,beta,3,0.0678230003496047
16,mean,truth,gamma,1,0.415799572534564
16,mean,mfvb,gamma,1,0.429389878751279
16,sd,mfvb,gamma,1,0.17231752266221
16,sd,lrvb,gamma,1,0.199062884873058
16,mean,truth,gamma,2,0.902154137500555
16,mean,mfvb,gamma,2,0.746937119460243
16,sd,mfvb,gamma,2,0.154540968344105
16,sd,lrvb,gamma,2,0.17600219801245
16,mean,truth,gamma,3,0.841711005356752
16,mean,mfvb,gamma,3,0.840387738272788
16,sd,mfvb,gamma,3,0.159617849204264
16,sd,lrvb,gamma,3,0.183334723155645
16,mean,truth,gamma,4,1.02409578525445
16,mean,mfvb,gamma,4,0.996359423020037
16,sd,mfvb,gamma,4,0.146602904298584
16,sd,lrvb,gamma,4,0.178030906367407
16,mean,truth,gamma,5,-0.453365554663724
16,mean,mfvb,gamma,5,-0.444534057389376
16,sd,mfvb,gamma,5,0.161543426581663
16,sd,lrvb,gamma,5,0.187228926575138
16,mean,mcmc,beta,1,2.32741774470256
16,sd,mcmc,beta,1,0.0865710323760672
16,effsize,mcmc,beta,1,1700
16,mean,mcmc,beta,2,1.71153624440625
16,sd,mcmc,beta,2,0.0873520658380415
16,effsize,mcmc,beta,2,1700
16,mean,mcmc,beta,3,2.65521303870367
16,sd,mcmc,beta,3,0.0678112377066025
16,effsize,mcmc,beta,3,1700
16,mean,mcmc,tau,-1,0.474372046745294
16,sd,mcmc,tau,-1,0.0310280216353803
16,effsize,mcmc,tau,-1,1846.90461968159
16,mean,mcmc,nu,-1,1.3001532261274
16,sd,mcmc,nu,-1,0.750842160937289
16,effsize,mcmc,nu,-1,1700
16,mean,mcmc,gamma,1,0.732860262138551
16,sd,mcmc,gamma,1,0.193978149619115
16,effsize,mcmc,gamma,1,1700
16,mean,mcmc,gamma,2,1.00146018500109
16,sd,mcmc,gamma,2,0.17750214450769
16,effsize,mcmc,gamma,2,1700
16,mean,mcmc,gamma,3,1.10023024762164
16,sd,mcmc,gamma,3,0.18045303617121
16,effsize,mcmc,gamma,3,1992.91280937813
16,mean,mcmc,gamma,4,1.31382721056343
16,sd,mcmc,gamma,4,0.182313766462551
16,effsize,mcmc,gamma,4,1826.97662886235
16,mean,mcmc,gamma,5,-0.174998928760181
16,sd,mcmc,gamma,5,0.196319809496562
16,effsize,mcmc,gamma,5,1700
17,mean,truth,tau,-1,0.568252834950107
17,mean,mfvb,tau,-1,0.549477418349825
17,sd,mfvb,tau,-1,0.0346138238095104
17,sd,lrvb,tau,-1,0.0348787047615379
17,mean,truth,nu,-1,3.54412545031076
17,mean,mfvb,nu,-1,2.02481589749307
17,sd,mfvb,nu,-1,0.954507367847786
17,sd,lrvb,nu,-1,0.958336460040745
17,mean,truth,beta,1,0.576921849223216
17,mean,mfvb,beta,1,0.587987629519926
17,sd,mfvb,beta,1,0.0641758413795104
17,sd,lrvb,beta,1,0.0814887707768762
17,mean,truth,beta,2,0.655993233485777
17,mean,mfvb,beta,2,0.615057004158745
17,sd,mfvb,beta,2,0.0609163017294848
17,sd,lrvb,beta,2,0.0829477069650564
17,mean,truth,beta,3,1.67077853295594
17,mean,mfvb,beta,3,1.64984511286547
17,sd,mfvb,beta,3,0.0635388903398267
17,sd,lrvb,beta,3,0.0637518728767666
17,mean,truth,gamma,1,-0.153065486984394
17,mean,mfvb,gamma,1,-0.104025712390984
17,sd,mfvb,gamma,1,0.160891060674954
17,sd,lrvb,gamma,1,0.183997948325581
17,mean,truth,gamma,2,-0.333542321192175
17,mean,mfvb,gamma,2,-0.309265979398473
17,sd,mfvb,gamma,2,0.144483468669523
17,sd,lrvb,gamma,2,0.162730476818205
17,mean,truth,gamma,3,0.136675060853983
17,mean,mfvb,gamma,3,0.0698043020847979
17,sd,mfvb,gamma,3,0.149175947859139
17,sd,lrvb,gamma,3,0.16895508139721
17,mean,truth,gamma,4,-0.287920339835643
17,mean,mfvb,gamma,4,-0.266170647476216
17,sd,mfvb,gamma,4,0.137136447912622
17,sd,lrvb,gamma,4,0.163845970895846
17,mean,truth,gamma,5,0.187844071657333
17,mean,mfvb,gamma,5,0.389940761210591
17,sd,mfvb,gamma,5,0.150954383440265
17,sd,lrvb,gamma,5,0.174345313119192
17,mean,mcmc,beta,1,0.540885884681071
17,sd,mcmc,beta,1,0.0750051937686545
17,effsize,mcmc,beta,1,1700
17,mean,mcmc,beta,2,0.565933368544073
17,sd,mcmc,beta,2,0.0771348063755726
17,effsize,mcmc,beta,2,1700
17,mean,mcmc,beta,3,1.58468142544781
17,sd,mcmc,beta,3,0.0642070293626057
17,effsize,mcmc,beta,3,1700
17,mean,mcmc,tau,-1,0.546759905740604
17,sd,mcmc,tau,-1,0.0349368280017701
17,effsize,mcmc,tau,-1,1700
17,mean,mcmc,nu,-1,5.2080944777203
17,sd,mcmc,nu,-1,2.86583414018654
17,effsize,mcmc,nu,-1,1700
17,mean,mcmc,gamma,1,-0.0361711961945335
17,sd,mcmc,gamma,1,0.165940021960939
17,effsize,mcmc,gamma,1,1610.24576114902
17,mean,mcmc,gamma,2,-0.238486938188826
17,sd,mcmc,gamma,2,0.154620859814539
17,effsize,mcmc,gamma,2,1845.0550297169
17,mean,mcmc,gamma,3,0.117960864928639
17,sd,mcmc,gamma,3,0.162445310276293
17,effsize,mcmc,gamma,3,1700
17,mean,mcmc,gamma,4,-0.187743108244497
17,sd,mcmc,gamma,4,0.15335384438015
17,effsize,mcmc,gamma,4,1798.92144717588
17,mean,mcmc,gamma,5,0.419861324341763
17,sd,mcmc,gamma,5,0.167055147212944
17,effsize,mcmc,gamma,5,1700
18,mean,truth,tau,-1,0.532726678337433
18,mean,mfvb,tau,-1,0.466686317852821
18,sd,mfvb,tau,-1,0.0293984746979764
18,sd,lrvb,tau,-1,0.0296365379534227
18,mean,truth,nu,-1,1.39273630089445
18,mean,mfvb,nu,-1,0.855006501730551
18,sd,mfvb,nu,-1,0.403053930221507
18,sd,lrvb,nu,-1,0.409456124892393
18,mean,truth,beta,1,2.23436372717443
18,mean,mfvb,beta,1,2.26249799889631
18,sd,mfvb,beta,1,0.0696334605525101
18,sd,lrvb,beta,1,0.0895083646622706
18,mean,truth,beta,2,1.16156828059547
18,mean,mfvb,beta,2,1.17378859876428
18,sd,mfvb,beta,2,0.0660969606478779
18,sd,lrvb,beta,2,0.0913407912975372
18,mean,truth,beta,3,2.21445510994228
18,mean,mfvb,beta,3,2.28220926287518
18,sd,mfvb,beta,3,0.0689424081268386
18,sd,lrvb,beta,3,0.0691781842778254
18,mean,truth,gamma,1,1.21431985212163
18,mean,mfvb,gamma,1,1.1194558047172
18,sd,mfvb,gamma,1,0.176926968553815
18,sd,lrvb,gamma,1,0.204067057421186
18,mean,truth,gamma,2,-0.681699997967468
18,mean,mfvb,gamma,2,-0.867309062880999
18,sd,mfvb,gamma,2,0.158469444074921
18,sd,lrvb,gamma,2,0.1799031927651
18,mean,truth,gamma,3,-1.72981913533079
18,mean,mfvb,gamma,3,-1.92353014820308
18,sd,mfvb,gamma,3,0.163733547499897
18,sd,lrvb,gamma,3,0.188468772936313
18,mean,truth,gamma,4,-0.285799564426906
18,mean,mfvb,gamma,4,-0.505178932677225
18,sd,mfvb,gamma,4,0.150249627046389
18,sd,lrvb,gamma,4,0.181182356536476
18,mean,truth,gamma,5,0.485844336084959
18,mean,mfvb,gamma,5,0.657563030277351
18,sd,mfvb,gamma,5,0.165731617735117
18,sd,lrvb,gamma,5,0.192734924206859
18,mean,mcmc,beta,1,2.06043380773675
18,sd,mcmc,beta,1,0.0856480647980429
18,effsize,mcmc,beta,1,1700
18,mean,mcmc,beta,2,1.01412014496671
18,sd,mcmc,beta,2,0.0868097343248954
18,effsize,mcmc,beta,2,1700
18,mean,mcmc,beta,3,2.173350607478
18,sd,mcmc,beta,3,0.0702726913761168
18,effsize,mcmc,beta,3,1700
18,mean,mcmc,tau,-1,0.457495723034638
18,sd,mcmc,tau,-1,0.0290332188945484
18,effsize,mcmc,tau,-1,1700
18,mean,mcmc,nu,-1,0.994262264096897
18,sd,mcmc,nu,-1,0.552657174785349
18,effsize,mcmc,nu,-1,1700
18,mean,mcmc,gamma,1,1.35823433104019
18,sd,mcmc,gamma,1,0.206984663080562
18,effsize,mcmc,gamma,1,1700
18,mean,mcmc,gamma,2,-0.665895842237686
18,sd,mcmc,gamma,2,0.174845827300086
18,effsize,mcmc,gamma,2,1700
18,mean,mcmc,gamma,3,-1.69729523288306
18,sd,mcmc,gamma,3,0.184217170259768
18,effsize,mcmc,gamma,3,1700
18,mean,mcmc,gamma,4,-0.257529762107488
18,sd,mcmc,gamma,4,0.174482103137026
18,effsize,mcmc,gamma,4,1700
18,mean,mcmc,gamma,5,0.866930634221966
18,sd,mcmc,gamma,5,0.191052813061356
18,effsize,mcmc,gamma,5,1700
19,mean,truth,tau,-1,0.562655922101069
19,mean,mfvb,tau,-1,0.603802848265967
19,sd,mfvb,tau,-1,0.0380360042243861
19,sd,lrvb,tau,-1,0.0383333660541314
19,mean,truth,nu,-1,3.71417181155086
19,mean,mfvb,nu,-1,1.76916355760871
19,sd,mfvb,nu,-1,0.833991699075492
19,sd,lrvb,nu,-1,0.840908928555555
19,mean,truth,beta,1,1.10214154524382
19,mean,mfvb,beta,1,1.20339676803743
19,sd,mfvb,beta,1,0.0612219309849873
19,sd,lrvb,beta,1,0.0780987561558648
19,mean,truth,beta,2,0.468314975628895
19,mean,mfvb,beta,2,0.533130918679657
19,sd,mfvb,beta,2,0.058112317279311
19,sd,lrvb,beta,2,0.0795828280476385
19,mean,truth,beta,3,2.64548074493223
19,mean,mfvb,beta,3,2.69849429403524
19,sd,mfvb,beta,3,0.0606142683496813
19,sd,lrvb,beta,3,0.060818402062149
19,mean,truth,gamma,1,-0.651514895303384
19,mean,mfvb,gamma,1,-0.786792502064226
19,sd,mfvb,gamma,1,0.154313399913344
19,sd,lrvb,gamma,1,0.177872403681328
19,mean,truth,gamma,2,0.670364272497674
19,mean,mfvb,gamma,2,0.576090036327396
19,sd,mfvb,gamma,2,0.138431246306448
19,sd,lrvb,gamma,2,0.156329828039973
19,mean,truth,gamma,3,0.0348292288756684
19,mean,mfvb,gamma,3,0.0269989788676032
19,sd,mfvb,gamma,3,0.142968388973243
19,sd,lrvb,gamma,3,0.162365855258258
19,mean,truth,gamma,4,0.292101891761853
19,mean,mfvb,gamma,4,0.111646197951421
19,sd,mfvb,gamma,4,0.131335139707116
19,sd,lrvb,gamma,4,0.157333584561746
19,mean,truth,gamma,5,-0.220967474172268
19,mean,mfvb,gamma,5,-0.146404135477883
19,sd,mfvb,gamma,5,0.144688988314906
19,sd,lrvb,gamma,5,0.167534339504153
19,mean,mcmc,beta,1,1.12359992199125
19,sd,mcmc,beta,1,0.0737856844796735
19,effsize,mcmc,beta,1,1700
19,mean,mcmc,beta,2,0.473872642597846
19,sd,mcmc,beta,2,0.0785184670531903
19,effsize,mcmc,beta,2,1700
19,mean,mcmc,beta,3,2.59879044812362
19,sd,mcmc,beta,3,0.0594979511720597
19,effsize,mcmc,beta,3,1700
19,mean,mcmc,tau,-1,0.59935332932291
19,sd,mcmc,tau,-1,0.0383955251491984
19,effsize,mcmc,tau,-1,1552.25996074351
19,mean,mcmc,nu,-1,3.55979825816813
19,sd,mcmc,nu,-1,1.95012218347023
19,effsize,mcmc,nu,-1,1700
19,mean,mcmc,gamma,1,-0.66614431674714
19,sd,mcmc,gamma,1,0.169711455650937
19,effsize,mcmc,gamma,1,1700
19,mean,mcmc,gamma,2,0.629765901087186
19,sd,mcmc,gamma,2,0.154048346530457
19,effsize,mcmc,gamma,2,1700
19,mean,mcmc,gamma,3,0.10165552190962
19,sd,mcmc,gamma,3,0.15981368901549
19,effsize,mcmc,gamma,3,1700
19,mean,mcmc,gamma,4,0.209298355030443
19,sd,mcmc,gamma,4,0.151580933058681
19,effsize,mcmc,gamma,4,1700
19,mean,mcmc,gamma,5,-0.0683479415577056
19,sd,mcmc,gamma,5,0.161576674228812
19,effsize,mcmc,gamma,5,1700
20,mean,truth,tau,-1,0.254759851213069
20,mean,mfvb,tau,-1,0.260339394907905
20,sd,mfvb,tau,-1,0.0163998403666512
20,sd,lrvb,tau,-1,0.016524608574116
20,mean,truth,nu,-1,3.6753140201958
20,mean,mfvb,nu,-1,1.67573283255856
20,sd,mfvb,nu,-1,0.789948032906067
20,sd,lrvb,nu,-1,0.805383018064858
20,mean,truth,beta,1,0.163554343415448
20,mean,mfvb,beta,1,0.246246278099316
20,sd,mfvb,beta,1,0.0932130052736476
20,sd,lrvb,beta,1,0.116541532549237
20,mean,truth,beta,2,0.259641214875405
20,mean,mfvb,beta,2,0.329659158719103
20,sd,mfvb,beta,2,0.0884806261621428
20,sd,lrvb,beta,2,0.118226633394216
20,mean,truth,beta,3,1.65041541584526
20,mean,mfvb,beta,3,1.68057555710692
20,sd,mfvb,beta,3,0.092288410424157
20,sd,lrvb,beta,3,0.0925877540888998
20,mean,truth,gamma,1,-1.06326868263651
20,mean,mfvb,gamma,1,-0.731367032787547
20,sd,mfvb,gamma,1,0.22929778356169
20,sd,lrvb,gamma,1,0.261588064319762
20,mean,truth,gamma,2,0.208661308747724
20,mean,mfvb,gamma,2,0.142924596724013
20,sd,mfvb,gamma,2,0.206668851352552
20,sd,lrvb,gamma,2,0.23061708732137
20,mean,truth,gamma,3,1.00653913722354
20,mean,mfvb,gamma,3,0.715962936461199
20,sd,mfvb,gamma,3,0.21316579669217
20,sd,lrvb,gamma,3,0.240575999518576
20,mean,truth,gamma,4,0.100851252230587
20,mean,mfvb,gamma,4,-0.257912838986811
20,sd,mfvb,gamma,4,0.196457817586351
20,sd,lrvb,gamma,4,0.232077722891385
20,mean,truth,gamma,5,-0.0241755327745843
20,mean,mfvb,gamma,5,0.102563827640816
20,sd,mfvb,gamma,5,0.215622940637335
20,sd,lrvb,gamma,5,0.24631527536531
20,mean,mcmc,beta,1,0.201952198208853
20,sd,mcmc,beta,1,0.105874473870064
20,effsize,mcmc,beta,1,1700
20,mean,mcmc,beta,2,0.281629392285083
20,sd,mcmc,beta,2,0.109456317107079
20,effsize,mcmc,beta,2,1824.0426355213
20,mean,mcmc,beta,3,1.54810635210744
20,sd,mcmc,beta,3,0.0910731656597357
20,effsize,mcmc,beta,3,1823.96795320569
20,mean,mcmc,tau,-1,0.258332485338471
20,sd,mcmc,tau,-1,0.0163521508679142
20,effsize,mcmc,tau,-1,2458.40365685946
20,mean,mcmc,nu,-1,3.29487361762244
20,sd,mcmc,nu,-1,1.90092897595354
20,effsize,mcmc,nu,-1,2380.50123628818
20,mean,mcmc,gamma,1,-0.616482850914115
20,sd,mcmc,gamma,1,0.247025403570876
20,effsize,mcmc,gamma,1,1700
20,mean,mcmc,gamma,2,0.179129776073599
20,sd,mcmc,gamma,2,0.219304000250587
20,effsize,mcmc,gamma,2,1829.45408050552
20,mean,mcmc,gamma,3,0.721735357606343
20,sd,mcmc,gamma,3,0.233632758565698
20,effsize,mcmc,gamma,3,1700
20,mean,mcmc,gamma,4,-0.182366572678951
20,sd,mcmc,gamma,4,0.216719815909671
20,effsize,mcmc,gamma,4,1700
20,mean,mcmc,gamma,5,0.134210013366665
20,sd,mcmc,gamma,5,0.231721533638707
20,effsize,mcmc,gamma,5,2725.67323078539
21,mean,truth,tau,-1,0.360391438086432
21,mean,mfvb,tau,-1,0.368119909467034
21,sd,mfvb,tau,-1,0.023189374597652
21,sd,lrvb,tau,-1,0.0233681104548194
21,mean,truth,nu,-1,3.14416655172166
21,mean,mfvb,nu,-1,1.84276861905427
21,sd,mfvb,nu,-1,0.868689457794027
21,sd,lrvb,nu,-1,0.884250849806292
21,mean,truth,beta,1,1.26512149341312
21,mean,mfvb,beta,1,1.22235099810236
21,sd,mfvb,beta,1,0.0783984470519016
21,sd,lrvb,beta,1,0.0992805300520481
21,mean,truth,beta,2,2.43317586041898
21,mean,mfvb,beta,2,2.4951457238741
21,sd,mfvb,beta,2,0.0744172694036842
21,sd,lrvb,beta,2,0.100984281317752
21,mean,truth,beta,3,2.73170565456124
21,mean,mfvb,beta,3,2.73109283334578
21,sd,mfvb,beta,3,0.0776205416215001
21,sd,lrvb,beta,3,0.0778767890668272
21,mean,truth,gamma,1,0.267564059747002
21,mean,mfvb,gamma,1,0.362710830411413
21,sd,mfvb,gamma,1,0.194746746075234
21,sd,lrvb,gamma,1,0.223037085812802
21,mean,truth,gamma,2,0.454018617998824
21,mean,mfvb,gamma,2,0.68113904731955
21,sd,mfvb,gamma,2,0.175199542341975
21,sd,lrvb,gamma,2,0.19858033688577
21,mean,truth,gamma,3,0.0416803810243657
21,mean,mfvb,gamma,3,0.075531248823775
21,sd,mfvb,gamma,3,0.180800562939604
21,sd,lrvb,gamma,3,0.204357788028318
21,mean,truth,gamma,4,0.361591925014074
21,mean,mfvb,gamma,4,0.346396553882759
21,sd,mfvb,gamma,4,0.166413738315364
21,sd,lrvb,gamma,4,0.198793584582518
21,mean,truth,gamma,5,0.030548425999134
21,mean,mfvb,gamma,5,0.0169336294934524
21,sd,mfvb,gamma,5,0.18292115235395
21,sd,lrvb,gamma,5,0.210456709575352
21,mean,mcmc,beta,1,1.04910044062676
21,sd,mcmc,beta,1,0.0985327588364155
21,effsize,mcmc,beta,1,1360.16532678644
21,mean,mcmc,beta,2,2.2358081414068
21,sd,mcmc,beta,2,0.101720458264872
21,effsize,mcmc,beta,2,1700
21,mean,mcmc,beta,3,2.56784274694936
21,sd,mcmc,beta,3,0.076489443221539
21,effsize,mcmc,beta,3,1700
21,mean,mcmc,tau,-1,0.359381306453526
21,sd,mcmc,tau,-1,0.0233930313643388
21,effsize,mcmc,tau,-1,1700
21,mean,mcmc,nu,-1,2.41691876733621
21,sd,mcmc,nu,-1,1.4556285757904
21,effsize,mcmc,nu,-1,1700
21,mean,mcmc,gamma,1,0.648989492145295
21,sd,mcmc,gamma,1,0.228429490660884
21,effsize,mcmc,gamma,1,1700
21,mean,mcmc,gamma,2,0.906476692283092
21,sd,mcmc,gamma,2,0.205955552425868
21,effsize,mcmc,gamma,2,1876.24212852466
21,mean,mcmc,gamma,3,0.314235720111163
21,sd,mcmc,gamma,3,0.207318655088451
21,effsize,mcmc,gamma,3,1700
21,mean,mcmc,gamma,4,0.635655223029918
21,sd,mcmc,gamma,4,0.205778180795838
21,effsize,mcmc,gamma,4,1826.10468464101
21,mean,mcmc,gamma,5,0.264446848859314
21,sd,mcmc,gamma,5,0.213013418663688
21,effsize,mcmc,gamma,5,1700
22,mean,truth,tau,-1,0.787281687070105
22,mean,mfvb,tau,-1,0.803935442466288
22,sd,mfvb,tau,-1,0.0506431726408684
22,sd,lrvb,tau,-1,0.0510376568070997
22,mean,truth,nu,-1,3.19957094991974
22,mean,mfvb,nu,-1,1.99794953737384
22,sd,mfvb,nu,-1,0.94184244423038
22,sd,lrvb,nu,-1,0.945218294189899
22,mean,truth,beta,1,0.358467224162417
22,mean,mfvb,beta,1,0.449596657521942
22,sd,mfvb,beta,1,0.0530596556283002
22,sd,lrvb,beta,1,0.0678782925988512
22,mean,truth,beta,2,2.40371835852547
22,mean,mfvb,beta,2,2.43221227710741
22,sd,mfvb,beta,2,0.0503643940858079
22,sd,lrvb,beta,2,0.0692116939299769
22,mean,truth,beta,3,0.736251893372922
22,mean,mfvb,beta,3,0.744202636516657
22,sd,mfvb,beta,3,0.0525329440183966
22,sd,lrvb,beta,3,0.0527109890883104
22,mean,truth,gamma,1,-0.0170979638628529
22,mean,mfvb,gamma,1,-0.315439814634003
22,sd,mfvb,gamma,1,0.134163354155619
22,sd,lrvb,gamma,1,0.154322620217485
22,mean,truth,gamma,2,0.424354384401688
22,mean,mfvb,gamma,2,0.380967094102373
22,sd,mfvb,gamma,2,0.12027951156004
22,sd,lrvb,gamma,2,0.135926309007852
22,mean,truth,gamma,3,0.243358863536631
22,mean,mfvb,gamma,3,-0.0130499638023221
22,sd,mfvb,gamma,3,0.124243138040726
22,sd,lrvb,gamma,3,0.141341953010501
22,mean,truth,gamma,4,0.248517787346967
22,mean,mfvb,gamma,4,0.0783682306645455
22,sd,mfvb,gamma,4,0.114084402484131
22,sd,lrvb,gamma,4,0.136957902448349
22,mean,truth,gamma,5,-0.324324927579718
22,mean,mfvb,gamma,5,-0.420639230232203
22,sd,mfvb,gamma,5,0.125746786765031
22,sd,lrvb,gamma,5,0.146050127835304
22,mean,mcmc,beta,1,0.395404232822748
22,sd,mcmc,beta,1,0.066193119190907
22,effsize,mcmc,beta,1,1700
22,mean,mcmc,beta,2,2.31751644546691
22,sd,mcmc,beta,2,0.0682447094740583
22,effsize,mcmc,beta,2,1700
22,mean,mcmc,beta,3,0.72362110742172
22,sd,mcmc,beta,3,0.0513179520675558
22,effsize,mcmc,beta,3,1700
22,mean,mcmc,tau,-1,0.802055296092285
22,sd,mcmc,tau,-1,0.0503502672667611
22,effsize,mcmc,tau,-1,1700
22,mean,mcmc,nu,-1,4.8814534165544
22,sd,mcmc,nu,-1,2.65306963900603
22,effsize,mcmc,nu,-1,1700
22,mean,mcmc,gamma,1,-0.186131368926957
22,sd,mcmc,gamma,1,0.148239727364714
22,effsize,mcmc,gamma,1,1700
22,mean,mcmc,gamma,2,0.461866022420539
22,sd,mcmc,gamma,2,0.131900068920343
22,effsize,mcmc,gamma,2,1700
22,mean,mcmc,gamma,3,0.0824954952730893
22,sd,mcmc,gamma,3,0.132866897425861
22,effsize,mcmc,gamma,3,1829.05089244649
22,mean,mcmc,gamma,4,0.188828695407214
22,sd,mcmc,gamma,4,0.13387429256262
22,effsize,mcmc,gamma,4,1700
22,mean,mcmc,gamma,5,-0.293325806418575
22,sd,mcmc,gamma,5,0.142205264670043
22,effsize,mcmc,gamma,5,1830.24433418081
23,mean,truth,tau,-1,0.213959399325737
23,mean,mfvb,tau,-1,0.214075296603891
23,sd,mfvb,tau,-1,0.0134854761108639
23,sd,lrvb,tau,-1,0.0135886169062591
23,mean,truth,nu,-1,1.52426552846733
23,mean,mfvb,nu,-1,1.49770963265385
23,sd,mfvb,nu,-1,0.706027091665299
23,sd,lrvb,nu,-1,0.724184609090326
23,mean,truth,beta,1,0.0765306345301322
23,mean,mfvb,beta,1,0.0901022850603619
23,sd,mfvb,beta,1,0.102783193206072
23,sd,lrvb,beta,1,0.12813414335287
23,mean,truth,beta,2,2.13657821359569
23,mean,mfvb,beta,2,2.09593932256625
23,sd,mfvb,beta,2,0.0975658364825282
23,sd,lrvb,beta,2,0.129894831772679
23,mean,truth,beta,3,2.90954835446542
23,mean,mfvb,beta,3,2.89702694087385
23,sd,mfvb,beta,3,0.10176392020792
23,sd,lrvb,beta,3,0.102092381623897
23,mean,truth,gamma,1,-0.76482152011312
23,mean,mfvb,gamma,1,-0.440744062696581
23,sd,mfvb,gamma,1,0.251901050526155
23,sd,lrvb,gamma,1,0.285176779895403
23,mean,truth,gamma,2,0.709738712383325
23,mean,mfvb,gamma,2,0.855150916317055
23,sd,mfvb,gamma,2,0.22720349863706
23,sd,lrvb,gamma,2,0.25531799839044
23,mean,truth,gamma,3,-0.615715599295105
23,mean,mfvb,gamma,3,-0.396319217262136
23,sd,mfvb,gamma,3,0.234299732656011
23,sd,lrvb,gamma,3,0.262949259367738
23,mean,truth,gamma,4,0.472990762229269
23,mean,mfvb,gamma,4,0.652919249100116
23,sd,mfvb,gamma,4,0.216042267261345
23,sd,lrvb,gamma,4,0.255557490534581
23,mean,truth,gamma,5,-0.350511155720024
23,mean,mfvb,gamma,5,-0.476925287104294
23,sd,mfvb,gamma,5,0.236982422847733
23,sd,lrvb,gamma,5,0.270797303319611
23,mean,mcmc,beta,1,-0.000889750336714309
23,sd,mcmc,beta,1,0.119248466634148
