sim.id,measurement,method,variable,component,value
23,effsize,mcmc,beta,1,1700
23,mean,mcmc,beta,2,1.78578442269098
23,sd,mcmc,beta,2,0.123140195290094
23,effsize,mcmc,beta,2,1700
23,mean,mcmc,beta,3,2.61693780428485
23,sd,mcmc,beta,3,0.100170722413477
23,effsize,mcmc,beta,3,1700
23,mean,mcmc,tau,-1,0.208358594202819
23,sd,mcmc,tau,-1,0.0136242683155206
23,effsize,mcmc,tau,-1,1700
23,mean,mcmc,nu,-1,2.21436030531481
23,sd,mcmc,nu,-1,1.32807512248796
23,effsize,mcmc,nu,-1,1700
23,mean,mcmc,gamma,1,-0.148297166879365
23,sd,mcmc,gamma,1,0.278764128608659
23,effsize,mcmc,gamma,1,1700
23,mean,mcmc,gamma,2,1.03926880121605
23,sd,mcmc,gamma,2,0.260036809418423
23,effsize,mcmc,gamma,2,1700
23,mean,mcmc,gamma,3,-0.160141901349969
23,sd,mcmc,gamma,3,0.249673995663351
23,effsize,mcmc,gamma,3,1929.88669187908
23,mean,mcmc,gamma,4,0.90923542972187
23,sd,mcmc,gamma,4,0.256666603112288
23,effsize,mcmc,gamma,4,1933.26297421076
23,mean,mcmc,gamma,5,-0.228171454407438
23,sd,mcmc,gamma,5,0.268183878838785
23,effsize,mcmc,gamma,5,1700
24,mean,truth,tau,-1,0.294731572474821
24,mean,mfvb,tau,-1,0.296881307244489
24,sd,mfvb,tau,-1,0.0187017644731589
24,sd,lrvb,tau,-1,0.0188539751326771
24,mean,truth,nu,-1,1.47363946111874
24,mean,mfvb,nu,-1,1.13617926263132
24,sd,mfvb,nu,-1,0.535600040833424
24,sd,lrvb,nu,-1,0.554591669508778
24,mean,truth,beta,1,2.36442219925235
24,mean,mfvb,beta,1,2.28656665412032
24,sd,mfvb,beta,1,0.0872928002508863
24,sd,lrvb,beta,1,0.111501716185825
24,mean,truth,beta,2,1.99506592054834
24,mean,mfvb,beta,2,2.11423525475037
24,sd,mfvb,beta,2,0.0828605534635704
24,sd,lrvb,beta,2,0.113654729142677
24,mean,truth,beta,3,1.74666803391332
24,mean,mfvb,beta,3,1.73090605223377
24,sd,mfvb,beta,3,0.0864268078559156
24,sd,lrvb,beta,3,0.0867142604397766
24,mean,truth,gamma,1,0.885212114777076
24,mean,mfvb,gamma,1,0.813145051060955
24,sd,mfvb,gamma,1,0.218663894565209
24,sd,lrvb,gamma,1,0.253040426007734
24,mean,truth,gamma,2,0.342506233827718
24,mean,mfvb,gamma,2,0.153898164038535
24,sd,mfvb,gamma,2,0.196402991019563
24,sd,lrvb,gamma,2,0.221642247770749
24,mean,truth,gamma,3,1.72017648969281
24,mean,mfvb,gamma,3,1.68180732845408
24,sd,mfvb,gamma,3,0.202770805312568
24,sd,lrvb,gamma,3,0.236030997903372
24,mean,truth,gamma,4,-0.329832320594005
24,mean,mfvb,gamma,4,-0.395117502709859
24,sd,mfvb,gamma,4,0.186430880714376
24,sd,lrvb,gamma,4,0.222666457196532
24,mean,truth,gamma,5,-0.0409396273729262
24,mean,mfvb,gamma,5,0.21780960345325
24,sd,mfvb,gamma,5,0.205183917366794
24,sd,lrvb,gamma,5,0.237728505418171
24,mean,mcmc,beta,1,1.9491421531836
24,sd,mcmc,beta,1,0.109000899468138
24,effsize,mcmc,beta,1,1700
24,mean,mcmc,beta,2,1.77825669174117
24,sd,mcmc,beta,2,0.108218623130823
24,effsize,mcmc,beta,2,1699.99999999999
24,mean,mcmc,beta,3,1.60458837176938
24,sd,mcmc,beta,3,0.0857933646704589
24,effsize,mcmc,beta,3,1700
24,mean,mcmc,tau,-1,0.288439031870056
24,sd,mcmc,tau,-1,0.0185783385639889
24,effsize,mcmc,tau,-1,1554.72020590264
24,mean,mcmc,nu,-1,0.906240697337937
24,sd,mcmc,nu,-1,0.529678673926802
24,effsize,mcmc,nu,-1,1700
24,mean,mcmc,gamma,1,1.27483895906709
24,sd,mcmc,gamma,1,0.261870937837009
24,effsize,mcmc,gamma,1,1966.89436870782
24,mean,mcmc,gamma,2,0.537713365609978
24,sd,mcmc,gamma,2,0.219905928270879
24,effsize,mcmc,gamma,2,1700
24,mean,mcmc,gamma,3,2.09511149794442
24,sd,mcmc,gamma,3,0.242038344404588
24,effsize,mcmc,gamma,3,1700
24,mean,mcmc,gamma,4,0.0537553420886955
24,sd,mcmc,gamma,4,0.221971721280006
24,effsize,mcmc,gamma,4,1700
24,mean,mcmc,gamma,5,0.621086705952982
24,sd,mcmc,gamma,5,0.239186211395823
24,effsize,mcmc,gamma,5,1700
25,mean,truth,tau,-1,0.81284457847821
25,mean,mfvb,tau,-1,0.85693490503058
25,sd,mfvb,tau,-1,0.0539818249638492
25,sd,lrvb,tau,-1,0.0544116842870644
25,mean,truth,nu,-1,1.00974864999587
25,mean,mfvb,nu,-1,1.36922740083619
25,sd,mfvb,nu,-1,0.645459986745136
25,sd,lrvb,nu,-1,0.650207401992091
25,mean,truth,beta,1,0.663715692341161
25,mean,mfvb,beta,1,0.684732466072598
25,sd,mfvb,beta,1,0.0513931109389107
25,sd,lrvb,beta,1,0.0661177705547943
25,mean,truth,beta,2,1.51844274157655
25,mean,mfvb,beta,2,1.52643652354684
25,sd,mfvb,beta,2,0.0487824629784204
25,sd,lrvb,beta,2,0.0674953163369753
25,mean,truth,beta,3,1.95199210818127
25,mean,mfvb,beta,3,1.98865669878979
25,sd,mfvb,beta,3,0.0508829311457586
25,sd,lrvb,beta,3,0.0510576435596533
25,mean,truth,gamma,1,0.201537159935216
25,mean,mfvb,gamma,1,0.182176482994947
25,sd,mfvb,gamma,1,0.130790759170763
25,sd,lrvb,gamma,1,0.150859976367122
25,mean,truth,gamma,2,-0.446535825748308
25,mean,mfvb,gamma,2,-0.691025095883997
25,sd,mfvb,gamma,2,0.1171065374366
25,sd,lrvb,gamma,2,0.132896792482812
25,mean,truth,gamma,3,-1.07609208843832
25,mean,mfvb,gamma,3,-0.9992664525386
25,sd,mfvb,gamma,3,0.121007881363416
25,sd,lrvb,gamma,3,0.138515673108613
25,mean,truth,gamma,4,1.0322946792442
25,mean,mfvb,gamma,4,0.995241886732803
25,sd,mfvb,gamma,4,0.111016775301329
25,sd,lrvb,gamma,4,0.134032082887714
25,mean,truth,gamma,5,0.0346826757088283
25,mean,mfvb,gamma,5,0.0226874644794935
25,sd,mfvb,gamma,5,0.122488983262888
25,sd,lrvb,gamma,5,0.142591158689664
25,mean,mcmc,beta,1,0.633057362761539
25,sd,mcmc,beta,1,0.0642495087262435
25,effsize,mcmc,beta,1,1700
25,mean,mcmc,beta,2,1.45161775560628
25,sd,mcmc,beta,2,0.0665705588012223
25,effsize,mcmc,beta,2,1700
25,mean,mcmc,beta,3,1.93601155743682
25,sd,mcmc,beta,3,0.0506582824176022
25,effsize,mcmc,beta,3,2113.25993140377
25,mean,mcmc,tau,-1,0.851158973809114
25,sd,mcmc,tau,-1,0.0533059213688602
25,effsize,mcmc,tau,-1,1563.31377597612
25,mean,mcmc,nu,-1,1.99350642842899
25,sd,mcmc,nu,-1,1.06851293269859
25,effsize,mcmc,nu,-1,1700
25,mean,mcmc,gamma,1,0.270310430475565
25,sd,mcmc,gamma,1,0.149542624603823
25,effsize,mcmc,gamma,1,1700
25,mean,mcmc,gamma,2,-0.614264412393216
25,sd,mcmc,gamma,2,0.131375057745082
25,effsize,mcmc,gamma,2,1700
25,mean,mcmc,gamma,3,-0.913181794736737
25,sd,mcmc,gamma,3,0.13655711975053
25,effsize,mcmc,gamma,3,1700
25,mean,mcmc,gamma,4,1.0754540149295
25,sd,mcmc,gamma,4,0.132747075704219
25,effsize,mcmc,gamma,4,1700
25,mean,mcmc,gamma,5,0.101535766696961
25,sd,mcmc,gamma,5,0.139625053063184
25,effsize,mcmc,gamma,5,1700
26,mean,truth,tau,-1,0.70479938487618
26,mean,mfvb,tau,-1,0.697981612455947
26,sd,mfvb,tau,-1,0.0439687087203405
26,sd,lrvb,tau,-1,0.0443140394588662
26,mean,truth,nu,-1,3.78802773305898
26,mean,mfvb,nu,-1,1.67396497564754
26,sd,mfvb,nu,-1,0.789114657166098
26,sd,lrvb,nu,-1,0.794635161864104
26,mean,truth,beta,1,0.642173892892633
26,mean,mfvb,beta,1,0.643170721327832
26,sd,mfvb,beta,1,0.0569434367559458
26,sd,lrvb,beta,1,0.0728821522550165
26,mean,truth,beta,2,2.29122201750761
26,mean,mfvb,beta,2,2.35153312825299
26,sd,mfvb,beta,2,0.0540510045734004
26,sd,lrvb,beta,2,0.0743144191339498
26,mean,truth,beta,3,1.62528828222001
26,mean,mfvb,beta,3,1.59763478990819
26,sd,mfvb,beta,3,0.056378203265645
26,sd,lrvb,beta,3,0.0565701801344873
26,mean,truth,gamma,1,0.289568925899546
26,mean,mfvb,gamma,1,0.209064513469669
26,sd,mfvb,gamma,1,0.144077377849651
26,sd,lrvb,gamma,1,0.165674304455673
26,mean,truth,gamma,2,-0.543512290203326
26,mean,mfvb,gamma,2,-0.698635483336294
26,sd,mfvb,gamma,2,0.129151626733997
26,sd,lrvb,gamma,2,0.14616848234729
26,mean,truth,gamma,3,0.287940889834133
26,mean,mfvb,gamma,3,0.23039387143558
26,sd,mfvb,gamma,3,0.133412142412398
26,sd,lrvb,gamma,3,0.151875338768384
26,mean,truth,gamma,4,0.551515214732464
26,mean,mfvb,gamma,4,0.7669132210494
26,sd,mfvb,gamma,4,0.122493331140844
26,sd,lrvb,gamma,4,0.147494276522336
26,mean,truth,gamma,5,-0.277708324055045
26,mean,mfvb,gamma,5,-0.339035819374381
26,sd,mfvb,gamma,5,0.135028534017249
26,sd,lrvb,gamma,5,0.156682474947022
26,mean,mcmc,beta,1,0.571982406777451
26,sd,mcmc,beta,1,0.0690637898469378
26,effsize,mcmc,beta,1,1700
26,mean,mcmc,beta,2,2.2195771175654
26,sd,mcmc,beta,2,0.0721925634938785
26,effsize,mcmc,beta,2,1752.65855203686
26,mean,mcmc,beta,3,1.54423678603432
26,sd,mcmc,beta,3,0.0564162103295305
26,effsize,mcmc,beta,3,1700
26,mean,mcmc,tau,-1,0.695726870396225
26,sd,mcmc,tau,-1,0.0450252782360966
26,effsize,mcmc,tau,-1,1835.02665647847
26,mean,mcmc,nu,-1,2.82712915717758
26,sd,mcmc,nu,-1,1.58355408438334
26,effsize,mcmc,nu,-1,1700
26,mean,mcmc,gamma,1,0.350808236876361
26,sd,mcmc,gamma,1,0.166388517576201
26,effsize,mcmc,gamma,1,1741.23066126291
26,mean,mcmc,gamma,2,-0.57822482228908
26,sd,mcmc,gamma,2,0.142011847294327
26,effsize,mcmc,gamma,2,1686.18219381812
26,mean,mcmc,gamma,3,0.343135172976461
26,sd,mcmc,gamma,3,0.15134628563298
26,effsize,mcmc,gamma,3,1575.86259944912
26,mean,mcmc,gamma,4,0.88955255208038
26,sd,mcmc,gamma,4,0.145772069545254
26,effsize,mcmc,gamma,4,1700
26,mean,mcmc,gamma,5,-0.203042624919953
26,sd,mcmc,gamma,5,0.154341055702694
26,effsize,mcmc,gamma,5,1539.69863318739
27,mean,truth,tau,-1,0.216860828216858
27,mean,mfvb,tau,-1,0.225957816253304
27,sd,mfvb,tau,-1,0.014234004490416
27,sd,lrvb,tau,-1,0.0143462187502849
27,mean,truth,nu,-1,2.63524990205518
27,mean,mfvb,nu,-1,1.41013049444077
27,sd,mfvb,nu,-1,0.664741889984671
27,sd,lrvb,nu,-1,0.68692894285192
27,mean,truth,beta,1,0.133384808250758
27,mean,mfvb,beta,1,0.235497724750295
27,sd,mfvb,beta,1,0.100046949719601
27,sd,lrvb,beta,1,0.125673339615781
27,mean,truth,beta,2,1.51654080560328
27,mean,mfvb,beta,2,1.47935699754663
27,sd,mfvb,beta,2,0.0949682287826132
27,sd,lrvb,beta,2,0.127587695378829
27,mean,truth,beta,3,1.50476688949555
27,mean,mfvb,beta,3,1.37035464906304
27,sd,mfvb,beta,3,0.0990547392790011
27,sd,lrvb,beta,3,0.0993737862350019
27,mean,truth,gamma,1,0.44398781181888
27,mean,mfvb,gamma,1,0.632443552453245
27,sd,mfvb,gamma,1,0.246456128148876
27,sd,lrvb,gamma,1,0.279381934277466
27,mean,truth,gamma,2,-0.915827157700922
27,mean,mfvb,gamma,2,-0.819327975391191
27,sd,mfvb,gamma,2,0.222077818780786
27,sd,lrvb,gamma,2,0.25113283731197
27,mean,truth,gamma,3,-0.884255817922117
27,mean,mfvb,gamma,3,-0.983682829867089
27,sd,mfvb,gamma,3,0.229075149277808
27,sd,lrvb,gamma,3,0.26182967701081
27,mean,truth,gamma,4,-0.549104073816082
27,mean,mfvb,gamma,4,-0.286937215918971
27,sd,mfvb,gamma,4,0.211083241979145
27,sd,lrvb,gamma,4,0.250408739969199
27,mean,truth,gamma,5,0.0706784513481861
27,mean,mfvb,gamma,5,0.018820053361694
27,sd,mfvb,gamma,5,0.231721924009809
27,sd,lrvb,gamma,5,0.265193975476394
27,mean,mcmc,beta,1,0.140837587718781
27,sd,mcmc,beta,1,0.112259187066641
27,effsize,mcmc,beta,1,1573.369427525
27,mean,mcmc,beta,2,1.25629555786996
27,sd,mcmc,beta,2,0.118815444412975
27,effsize,mcmc,beta,2,1700
27,mean,mcmc,beta,3,1.24455805231736
27,sd,mcmc,beta,3,0.096182577322624
27,effsize,mcmc,beta,3,1700
27,mean,mcmc,tau,-1,0.223294704853082
27,sd,mcmc,tau,-1,0.0150156679125251
27,effsize,mcmc,tau,-1,1548.65660510602
27,mean,mcmc,nu,-1,2.45836052773858
27,sd,mcmc,nu,-1,1.48402306187834
27,effsize,mcmc,nu,-1,1700
27,mean,mcmc,gamma,1,0.800206616335463
27,sd,mcmc,gamma,1,0.263465246603048
27,effsize,mcmc,gamma,1,1552.07079129898
27,mean,mcmc,gamma,2,-0.610628418713978
27,sd,mcmc,gamma,2,0.241235696301437
27,effsize,mcmc,gamma,2,1541.61754436714
27,mean,mcmc,gamma,3,-0.748902316875654
27,sd,mcmc,gamma,3,0.252516378959135
27,effsize,mcmc,gamma,3,1841.70045308884
27,mean,mcmc,gamma,4,-0.0724139246651813
27,sd,mcmc,gamma,4,0.234805432749931
27,effsize,mcmc,gamma,4,1700
27,mean,mcmc,gamma,5,0.195334111695685
27,sd,mcmc,gamma,5,0.25805979071126
27,effsize,mcmc,gamma,5,1495.90334750298
28,mean,truth,tau,-1,0.858235299095787
28,mean,mfvb,tau,-1,1.04427943985783
28,sd,mfvb,tau,-1,0.0657834213600394
28,sd,lrvb,tau,-1,0.0663119196376428
28,mean,truth,nu,-1,1.94656666086497
28,mean,mfvb,nu,-1,1.3131437084206
28,sd,mfvb,nu,-1,0.619021880597773
28,sd,lrvb,nu,-1,0.62477694502107
28,mean,truth,beta,1,0.469541176274254
28,mean,mfvb,beta,1,0.455900953304782
28,sd,mfvb,beta,1,0.0465565538523118
28,sd,lrvb,beta,1,0.0601235400641444
28,mean,truth,beta,2,1.3145909230395
28,mean,mfvb,beta,2,1.37395234965108
28,sd,mfvb,beta,2,0.0441914889917453
28,sd,lrvb,beta,2,0.0614285779916699
28,mean,truth,beta,3,2.98147608983657
28,mean,mfvb,beta,3,2.95138554012053
28,sd,mfvb,beta,3,0.0460943579783199
28,sd,lrvb,beta,3,0.0462533364886409
28,mean,truth,gamma,1,1.0949221787339
28,mean,mfvb,gamma,1,1.1234036768502
28,sd,mfvb,gamma,1,0.118776008338581
28,sd,lrvb,gamma,1,0.138014370948507
28,mean,truth,gamma,2,1.01409029309345
28,mean,mfvb,gamma,2,1.03840290040242
28,sd,mfvb,gamma,2,0.10629601661068
28,sd,lrvb,gamma,2,0.12115457203968
28,mean,truth,gamma,3,0.154086028210996
28,mean,mfvb,gamma,3,0.208089980678264
28,sd,mfvb,gamma,3,0.109852156304
28,sd,lrvb,gamma,3,0.125694926154755
28,mean,truth,gamma,4,-0.656139362299322
28,mean,mfvb,gamma,4,-0.631291269264646
28,sd,mfvb,gamma,4,0.100747931555406
28,sd,lrvb,gamma,4,0.121676379215372
28,mean,truth,gamma,5,0.167136674378545
28,mean,mfvb,gamma,5,0.10791063498796
28,sd,mfvb,gamma,5,0.111202589042044
28,sd,lrvb,gamma,5,0.129768538562718
28,mean,mcmc,beta,1,0.42702420548436
28,sd,mcmc,beta,1,0.0598524391415106
28,effsize,mcmc,beta,1,1700
28,mean,mcmc,beta,2,1.31922969475136
28,sd,mcmc,beta,2,0.0613630954848644
28,effsize,mcmc,beta,2,1700
28,mean,mcmc,beta,3,2.8868510443126
28,sd,mcmc,beta,3,0.0452468949466562
28,effsize,mcmc,beta,3,1700
28,mean,mcmc,tau,-1,1.042614535069
28,sd,mcmc,tau,-1,0.0682459084196923
28,effsize,mcmc,tau,-1,1700
28,mean,mcmc,nu,-1,1.73035749053504
28,sd,mcmc,nu,-1,0.938397388267107
28,effsize,mcmc,nu,-1,1700
28,mean,mcmc,gamma,1,1.18489034772192
28,sd,mcmc,gamma,1,0.138576586056005
28,effsize,mcmc,gamma,1,1743.3919474112
28,mean,mcmc,gamma,2,1.08585729582064
28,sd,mcmc,gamma,2,0.122550125869891
28,effsize,mcmc,gamma,2,1700
28,mean,mcmc,gamma,3,0.260285695656278
28,sd,mcmc,gamma,3,0.122992059242797
28,effsize,mcmc,gamma,3,1700
28,mean,mcmc,gamma,4,-0.570719524648296
28,sd,mcmc,gamma,4,0.121520232153825
28,effsize,mcmc,gamma,4,1700
28,mean,mcmc,gamma,5,0.156024853975848
28,sd,mcmc,gamma,5,0.12592571806606
28,effsize,mcmc,gamma,5,1560.15177236102
29,mean,truth,tau,-1,0.374862800601525
29,mean,mfvb,tau,-1,0.347026035251193
29,sd,mfvb,tau,-1,0.0218605854223664
29,sd,lrvb,tau,-1,0.0220369210326386
29,mean,truth,nu,-1,2.83857067769179
29,mean,mfvb,nu,-1,1.10339808395576
29,sd,mfvb,nu,-1,0.520146845008906
29,sd,lrvb,nu,-1,0.532107485441128
29,mean,truth,beta,1,1.27599495271246
29,mean,mfvb,beta,1,1.24346798116377
29,sd,mfvb,beta,1,0.0807444929057339
29,sd,lrvb,beta,1,0.102976271246561
29,mean,truth,beta,2,2.18302712630771
29,mean,mfvb,beta,2,2.31274691469871
29,sd,mfvb,beta,2,0.0766443200485918
29,sd,lrvb,beta,2,0.104947551794053
29,mean,truth,beta,3,1.10054704526501
29,mean,mfvb,beta,3,1.04839294292584
29,sd,mfvb,beta,3,0.0799433480411265
29,sd,lrvb,beta,3,0.0802117462092625
29,mean,truth,gamma,1,-0.489264091701595
29,mean,mfvb,gamma,1,-0.780581089414064
29,sd,mfvb,gamma,1,0.203185377224365
29,sd,lrvb,gamma,1,0.234164025630906
29,mean,truth,gamma,2,-0.123378590165884
29,mean,mfvb,gamma,2,-0.174239801125952
29,sd,mfvb,gamma,2,0.18233690299098
29,sd,lrvb,gamma,2,0.205720327648952
29,mean,truth,gamma,3,1.50163600227082
29,mean,mfvb,gamma,3,1.43974710628216
29,sd,mfvb,gamma,3,0.18829501312815
29,sd,lrvb,gamma,3,0.214568473809372
29,mean,truth,gamma,4,-0.779635268969373
29,mean,mfvb,gamma,4,-0.672649403549191
29,sd,mfvb,gamma,4,0.173015036514841
29,sd,lrvb,gamma,4,0.207884562832284
29,mean,truth,gamma,5,-0.258151577084242
29,mean,mfvb,gamma,5,-0.902992039930645
29,sd,mfvb,gamma,5,0.190554026831398
29,sd,lrvb,gamma,5,0.221803252101762
29,mean,mcmc,beta,1,1.04999046256411
29,sd,mcmc,beta,1,0.0979948892292941
29,effsize,mcmc,beta,1,1700
29,mean,mcmc,beta,2,2.04356928705409
29,sd,mcmc,beta,2,0.100867900625821
29,effsize,mcmc,beta,2,1915.64679354823
29,mean,mcmc,beta,3,0.97520015438227
29,sd,mcmc,beta,3,0.0802762788586423
29,effsize,mcmc,beta,3,1700
29,mean,mcmc,tau,-1,0.341422940731053
29,sd,mcmc,tau,-1,0.0219906785174659
29,effsize,mcmc,tau,-1,1875.27615737217
29,mean,mcmc,nu,-1,1.50333995680255
29,sd,mcmc,nu,-1,0.850820065958294
29,effsize,mcmc,nu,-1,1438.02886816578
29,mean,mcmc,gamma,1,-0.457295718635189
29,sd,mcmc,gamma,1,0.233118029754921
29,effsize,mcmc,gamma,1,1700
29,mean,mcmc,gamma,2,0.0912067122006345
29,sd,mcmc,gamma,2,0.20622685120595
29,effsize,mcmc,gamma,2,1700
29,mean,mcmc,gamma,3,1.68334868182997
29,sd,mcmc,gamma,3,0.218860013777044
29,effsize,mcmc,gamma,3,1700
29,mean,mcmc,gamma,4,-0.356696855581614
29,sd,mcmc,gamma,4,0.205415525293141
29,effsize,mcmc,gamma,4,1825.22992660097
29,mean,mcmc,gamma,5,-0.596176694979536
29,sd,mcmc,gamma,5,0.21488635603852
29,effsize,mcmc,gamma,5,1700
30,mean,truth,tau,-1,0.997931782397625
30,mean,mfvb,tau,-1,1.05723711831607
30,sd,mfvb,tau,-1,0.0665996783783544
30,sd,lrvb,tau,-1,0.0671362747039839
30,mean,truth,nu,-1,0.685649157013374
30,mean,mfvb,nu,-1,0.680901662465417
30,sd,mfvb,nu,-1,0.320980121900327
30,sd,lrvb,nu,-1,0.322869645983274
30,mean,truth,beta,1,1.29185768971881
30,mean,mfvb,beta,1,1.38294125548745
30,sd,mfvb,beta,1,0.0462704336581883
30,sd,lrvb,beta,1,0.0599136442156373
30,mean,truth,beta,2,1.99912528259109
30,mean,mfvb,beta,2,1.99024380729628
30,sd,mfvb,beta,2,0.0439198979419952
30,sd,lrvb,beta,2,0.0612462244866931
30,mean,truth,beta,3,1.13172629940391
30,mean,mfvb,beta,3,1.18157607133925
30,sd,mfvb,beta,3,0.0458110766827233
30,sd,lrvb,beta,3,0.0459713719503914
30,mean,truth,gamma,1,0.758682069031784
30,mean,mfvb,gamma,1,0.752633913797254
30,sd,mfvb,gamma,1,0.118582942304071
30,sd,lrvb,gamma,1,0.137408307351734
30,mean,truth,gamma,2,1.40975120500165
30,mean,mfvb,gamma,2,1.34231712820169
30,sd,mfvb,gamma,2,0.106027020462133
30,sd,lrvb,gamma,2,0.120670635659085
30,mean,truth,gamma,3,0.183471969758447
30,mean,mfvb,gamma,3,0.262443956298785
30,sd,mfvb,gamma,3,0.109601344266071
30,sd,lrvb,gamma,3,0.125584655122886
30,mean,truth,gamma,4,0.16696801661216
30,mean,mfvb,gamma,4,0.0679707564712692
30,sd,mfvb,gamma,4,0.100455753240882
30,sd,lrvb,gamma,4,0.121703874109032
30,mean,truth,gamma,5,-2.52156539551203
30,mean,mfvb,gamma,5,-2.59157834572758
30,sd,mfvb,gamma,5,0.110959386164352
30,sd,lrvb,gamma,5,0.130194827654282
30,mean,mcmc,beta,1,1.30564300549591
30,sd,mcmc,beta,1,0.0603037559809044
30,effsize,mcmc,beta,1,1700
30,mean,mcmc,beta,2,1.89546647280755
30,sd,mcmc,beta,2,0.0610208632139784
30,effsize,mcmc,beta,2,1700
30,mean,mcmc,beta,3,1.15434141746787
30,sd,mcmc,beta,3,0.0454967500503236
30,effsize,mcmc,beta,3,1700
30,mean,mcmc,tau,-1,1.050530418857
30,sd,mcmc,tau,-1,0.0693478722259899
30,effsize,mcmc,tau,-1,1700
30,mean,mcmc,nu,-1,0.695566533040845
30,sd,mcmc,nu,-1,0.389143132212551
30,effsize,mcmc,nu,-1,1700
30,mean,mcmc,gamma,1,0.876069798156499
30,sd,mcmc,gamma,1,0.137486042917658
30,effsize,mcmc,gamma,1,1700
30,mean,mcmc,gamma,2,1.43783449020239
30,sd,mcmc,gamma,2,0.118051418007056
30,effsize,mcmc,gamma,2,1700
30,mean,mcmc,gamma,3,0.361409754105305
30,sd,mcmc,gamma,3,0.122228798108075
30,effsize,mcmc,gamma,3,1700
30,mean,mcmc,gamma,4,0.187558921119672
30,sd,mcmc,gamma,4,0.122275023472979
30,effsize,mcmc,gamma,4,1700
30,mean,mcmc,gamma,5,-2.48125604419718
30,sd,mcmc,gamma,5,0.128851055959224
30,effsize,mcmc,gamma,5,1700
-1,truth,analysis,n,-1,500
-1,truth,analysis,re_num,-1,5
-1,truth,analysis,beta_prior_info_scale,-1,0.1
-1,truth,analysis,nu_prior_alpha,-1,2
-1,truth,analysis,nu_prior_gamma,-1,2
-1,truth,analysis,tau_prior_alpha,-1,2
-1,truth,analysis,tau_prior_gamma,-1,2
