sim.id,variable,measurement,method,value
76,log_tau,mean,mfvb,2.1878535177223
76,mu,sd,mfvb,0.0154872589424894
76,tau,sd,mfvb,0.562774881076631
76,log_tau,sd,mfvb,0.0630566245743312
76,mu,sd,lrvb,0.0234427036788261
76,tau,sd,lrvb,1.30278634169582
76,log_tau,sd,lrvb,0.145854123337598
76,mu,mean,mcmc,2.91128975096322
76,mu,sd,mcmc,0.0226679835025856
76,mu,effsize,mcmc,1082.14352816106
76,tau,mean,mcmc,9.72373018710385
76,tau,sd,mcmc,1.46755445823747
76,tau,effsize,mcmc,754.611071197561
76,log_tau,mean,mcmc,2.26321873831192
76,log_tau,sd,mcmc,0.151009986891137
77,mu,mean,truth,1.07176656549693
77,tau,mean,truth,2.51857967060696
77,log_tau,mean,truth,0.923695119853292
77,mu,mean,mfvb,1.07292412884321
77,tau,mean,mfvb,3.21570515691513
77,log_tau,mean,mfvb,1.16606122781478
77,mu,sd,mfvb,0.0258133685544231
77,tau,sd,mfvb,0.202570384164414
77,log_tau,sd,mfvb,0.0630566245743312
77,mu,sd,lrvb,0.043017376890565
77,tau,sd,lrvb,0.502516183761984
77,log_tau,sd,lrvb,0.156294582478306
77,mu,mean,mcmc,1.07149891980201
77,mu,sd,mcmc,0.0430336772550482
77,mu,effsize,mcmc,1149.77203192329
77,tau,mean,mcmc,3.22572989828742
77,tau,sd,mcmc,0.532447721582661
77,tau,effsize,mcmc,523.121376301645
77,log_tau,mean,mcmc,1.15771645925068
77,log_tau,sd,mcmc,0.164104637125095
78,mu,mean,truth,0.480061719025676
78,tau,mean,truth,1.14753817662291
78,log_tau,mean,truth,0.137618931787309
78,mu,mean,mfvb,0.524105023138761
78,tau,mean,mfvb,1.33679100176256
78,log_tau,mean,mfvb,0.288286527864013
78,mu,sd,mfvb,0.0400341581408529
78,tau,sd,mfvb,0.084209917750777
78,log_tau,sd,mfvb,0.0630566245743312
78,mu,sd,lrvb,0.0581636321549448
78,tau,sd,lrvb,0.147243585987706
78,log_tau,sd,lrvb,0.110182832917493
78,mu,mean,mcmc,0.524319949392626
78,mu,sd,mcmc,0.059089744598485
78,mu,effsize,mcmc,1366.09072501841
78,tau,mean,mcmc,1.2646547406474
78,tau,sd,mcmc,0.144528018663909
78,tau,effsize,mcmc,991.571429723288
78,log_tau,mean,mcmc,0.228358984156276
78,log_tau,sd,mcmc,0.113339452014463
79,mu,mean,truth,1.82706787700766
79,tau,mean,truth,6.27022734458182
79,log_tau,mean,truth,1.83581261309144
79,mu,mean,mfvb,1.79725488781049
79,tau,mean,mfvb,6.49980523947426
79,log_tau,mean,mfvb,1.86978677405952
79,mu,sd,mfvb,0.018156826103088
79,tau,sd,mfvb,0.409449243666766
79,log_tau,sd,mfvb,0.0630566245743312
79,mu,sd,lrvb,0.0303962315173635
79,tau,sd,lrvb,1.15048978083049
79,log_tau,sd,lrvb,0.177026000541736
79,mu,mean,mcmc,1.79907577886099
79,mu,sd,mcmc,0.0309446012495001
79,mu,effsize,mcmc,912.926963209458
79,tau,mean,mcmc,6.97742437408374
79,tau,sd,mcmc,1.31525691720933
79,tau,effsize,mcmc,298.135846574455
79,log_tau,mean,mcmc,1.92540503535604
79,log_tau,sd,mcmc,0.185401380427863
80,mu,mean,truth,2.37866267190011
80,tau,mean,truth,1.12961599395835
80,log_tau,mean,truth,0.121877746614065
80,mu,mean,mfvb,2.41724651380753
80,tau,mean,mfvb,1.22494990693038
80,log_tau,mean,mfvb,0.200914511623489
80,mu,sd,mfvb,0.0418215490711998
80,tau,sd,mfvb,0.0771645910059405
80,log_tau,sd,mfvb,0.0630566245743312
80,mu,sd,lrvb,0.058112981031229
80,tau,sd,lrvb,0.129954131199609
80,log_tau,sd,lrvb,0.106126493845446
80,mu,mean,mcmc,2.41631510740186
80,mu,sd,mcmc,0.0594672746552555
80,mu,effsize,mcmc,1381.46387479655
80,tau,mean,mcmc,1.18211460091188
80,tau,sd,mcmc,0.129743282744852
80,tau,effsize,mcmc,1049.02151655509
80,log_tau,mean,mcmc,0.161257085271778
80,log_tau,sd,mcmc,0.110311532568525
81,mu,mean,truth,2.97588006369591
81,tau,mean,truth,1.70308094685361
81,log_tau,mean,truth,0.532438932467332
81,mu,mean,mfvb,2.98451630066857
81,tau,mean,mfvb,1.73156199739309
81,log_tau,mean,mfvb,0.547038450582062
81,mu,sd,mfvb,0.0351763982059349
81,tau,sd,mfvb,0.109078152971248
81,log_tau,sd,mfvb,0.0630566245743312
81,mu,sd,lrvb,0.0492896361596116
81,tau,sd,lrvb,0.183684135132456
81,log_tau,sd,lrvb,0.10611717601513
81,mu,mean,mcmc,2.9846393225026
81,mu,sd,mcmc,0.0499079137738867
81,mu,effsize,mcmc,1241.77694141051
81,tau,mean,mcmc,1.69061577408641
81,tau,sd,mcmc,0.18331134359276
81,tau,effsize,mcmc,1008.4788678563
81,log_tau,mean,mcmc,0.519238936273554
81,log_tau,sd,mcmc,0.108303423054376
82,mu,mean,truth,2.54888452975209
82,tau,mean,truth,1.24391203548787
82,log_tau,mean,truth,0.218261280794236
82,mu,mean,mfvb,2.49963668620036
82,tau,mean,mfvb,1.32044821832509
82,log_tau,mean,mfvb,0.27598579906289
82,mu,sd,mfvb,0.0402811015904238
82,tau,sd,mfvb,0.0831804191625363
82,log_tau,sd,mfvb,0.0630566245743312
82,mu,sd,lrvb,0.0559865235336154
82,tau,sd,lrvb,0.137750091609971
82,log_tau,sd,lrvb,0.104358487102792
82,mu,mean,mcmc,2.50032773574894
82,mu,sd,mcmc,0.0568380690360634
82,mu,effsize,mcmc,1902.13973870407
82,tau,mean,mcmc,1.28197775827417
82,tau,sd,mcmc,0.133854775134419
82,tau,effsize,mcmc,1161.73475140496
82,log_tau,mean,mcmc,0.242977204390345
82,log_tau,sd,mcmc,0.104259025158999
83,mu,mean,truth,0.288171514223502
83,tau,mean,truth,1.61773823750681
83,log_tau,mean,truth,0.48102902403207
83,mu,mean,mfvb,0.231110714752002
83,tau,mean,mfvb,1.7593477832617
83,log_tau,mean,mfvb,0.562957723441608
83,mu,sd,mfvb,0.0348975523280813
83,tau,sd,mfvb,0.110828492956744
83,log_tau,sd,mfvb,0.0630566245743312
83,mu,sd,lrvb,0.0556478487585162
83,tau,sd,lrvb,0.222174287385807
83,log_tau,sd,lrvb,0.126313399609038
83,mu,mean,mcmc,0.229796521543656
83,mu,sd,mcmc,0.055326146741856
83,mu,effsize,mcmc,1368.73911339919
83,tau,mean,mcmc,1.66474705729265
83,tau,sd,mcmc,0.215932790488366
83,tau,effsize,mcmc,765.548229926672
83,log_tau,mean,mcmc,0.501354310342995
83,log_tau,sd,mcmc,0.128959517114757
84,mu,mean,truth,1.02354660567085
84,tau,mean,truth,2.64684529052791
84,log_tau,mean,truth,0.973368474437473
84,mu,mean,mfvb,1.08658136334611
84,tau,mean,mfvb,3.05178253312225
84,log_tau,mean,mfvb,1.11374041775638
84,mu,sd,mfvb,0.0264975197489201
84,tau,sd,mfvb,0.192244229478386
84,log_tau,sd,mfvb,0.0630566245743312
84,mu,sd,lrvb,0.0434750904372008
84,tau,sd,lrvb,0.462466465993661
84,log_tau,sd,lrvb,0.151565794558271
84,mu,mean,mcmc,1.08629795370366
84,mu,sd,mcmc,0.0433449281355529
84,mu,effsize,mcmc,1156.38350101002
84,tau,mean,mcmc,3.02067122738788
84,tau,sd,mcmc,0.475636581071026
84,tau,effsize,mcmc,584.622383207455
84,log_tau,mean,mcmc,1.09344810397028
84,log_tau,sd,mcmc,0.154566649113559
85,mu,mean,truth,0.418822782073069
85,tau,mean,truth,2.84017154649408
85,log_tau,mean,truth,1.04386445404398
85,mu,mean,mfvb,0.435822406302575
85,tau,mean,mfvb,3.26124559574346
85,log_tau,mean,mfvb,1.18012376775141
85,mu,sd,mfvb,0.0256325163140196
85,tau,sd,mfvb,0.20543916215814
85,log_tau,sd,mfvb,0.0630566245743312
85,mu,sd,lrvb,0.0479111093782601
85,tau,sd,lrvb,0.563984913535459
85,log_tau,sd,lrvb,0.17295822420041
85,mu,mean,mcmc,0.43447201180475
85,mu,sd,mcmc,0.0483381444488819
85,mu,effsize,mcmc,902.258827833405
85,tau,mean,mcmc,3.27677337031658
85,tau,sd,mcmc,0.654220779315628
85,tau,effsize,mcmc,381.042858417792
85,log_tau,mean,mcmc,1.1679951136796
85,log_tau,sd,mcmc,0.192615950663553
86,mu,mean,truth,2.07914621309091
86,tau,mean,truth,1.35138572189413
86,log_tau,mean,truth,0.301130526662133
86,mu,mean,mfvb,2.06931637316073
86,tau,mean,mfvb,1.49671132763417
86,log_tau,mean,mfvb,0.401284813695573
86,mu,sd,mfvb,0.0378352974851143
86,tau,sd,mfvb,0.0942839513660307
86,log_tau,sd,mfvb,0.0630566245743312
86,mu,sd,lrvb,0.0533517657227099
86,tau,sd,lrvb,0.158765292498597
86,log_tau,sd,lrvb,0.106113249865382
86,mu,mean,mcmc,2.06580642384473
86,mu,sd,mcmc,0.0541371480339733
86,mu,effsize,mcmc,1290.53712660679
86,tau,mean,mcmc,1.44913318811356
86,tau,sd,mcmc,0.157944428368644
86,tau,effsize,mcmc,1036.23901207539
86,log_tau,mean,mcmc,0.365065805072778
86,log_tau,sd,mcmc,0.108659969527731
87,mu,mean,truth,1.84864504022981
87,tau,mean,truth,2.39393235637779
87,log_tau,mean,truth,0.872937351255298
87,mu,mean,mfvb,1.84696180189194
87,tau,mean,mfvb,2.22882136157493
87,log_tau,mean,mfvb,0.799487469101192
87,mu,sd,mfvb,0.0310055011859738
87,tau,sd,mfvb,0.140402548559895
87,log_tau,sd,mfvb,0.0630566245743312
87,mu,sd,lrvb,0.0456498036171736
87,tau,sd,lrvb,0.278882476384533
87,log_tau,sd,lrvb,0.125157040111909
87,mu,mean,mcmc,1.84804815946931
87,mu,sd,mcmc,0.0459032103999916
87,mu,effsize,mcmc,1415.52069864949
87,tau,mean,mcmc,2.18170359144355
87,tau,sd,mcmc,0.27968295431155
87,tau,effsize,mcmc,767.764645446273
87,log_tau,mean,mcmc,0.771895202736424
87,log_tau,sd,mcmc,0.128417524103393
88,mu,mean,truth,0.213830340814993
88,tau,mean,truth,2.43521681375759
88,log_tau,mean,truth,0.890035793128211
88,mu,mean,mfvb,0.205753820240999
88,tau,mean,mfvb,2.07528776902007
88,log_tau,mean,mfvb,0.72811438869668
88,mu,sd,mfvb,0.0321318461577505
88,tau,sd,mfvb,0.130730841326694
88,log_tau,sd,mfvb,0.0630566245743312
88,mu,sd,lrvb,0.0539058509841414
88,tau,sd,lrvb,0.291356939559397
88,log_tau,sd,lrvb,0.140421587785101
88,mu,mean,mcmc,0.206244415556269
88,mu,sd,mcmc,0.0544467487626394
88,mu,effsize,mcmc,1109.47634525152
88,tau,mean,mcmc,1.9840090088121
88,tau,sd,mcmc,0.291808477188401
88,tau,effsize,mcmc,723.57383432891
88,log_tau,mean,mcmc,0.674456448231005
88,log_tau,sd,mcmc,0.145941198877572
89,mu,mean,truth,2.41321218321598
89,tau,mean,truth,1.37308988295677
89,log_tau,mean,truth,0.317063589287524
89,mu,mean,mfvb,2.51472033990868
89,tau,mean,mfvb,1.84870992637708
89,log_tau,mean,mfvb,0.612502619508803
89,mu,sd,mfvb,0.0340437747184028
89,tau,sd,mfvb,0.116457778845006
89,log_tau,sd,mfvb,0.0630566245743312
89,mu,sd,lrvb,0.0482785920816883
89,tau,sd,lrvb,0.209241356958385
89,log_tau,sd,lrvb,0.113217185554951
89,mu,mean,mcmc,2.51184906972516
89,mu,sd,mcmc,0.0500546723790082
89,mu,effsize,mcmc,1396.45577441303
89,tau,mean,mcmc,1.79748758632992
89,tau,sd,mcmc,0.211522540201815
89,tau,effsize,mcmc,896.171737195853
89,log_tau,mean,mcmc,0.579538843326707
89,log_tau,sd,mcmc,0.117015722414572
90,mu,mean,truth,1.39257188612065
90,tau,mean,truth,1.71892338241953
90,log_tau,mean,truth,0.541698154389088
90,mu,mean,mfvb,1.44467846222766
90,tau,mean,mfvb,2.11436475423777
90,log_tau,mean,mfvb,0.746768975541749
90,mu,sd,mfvb,0.0318335667461926
90,tau,sd,mfvb,0.133192460014127
90,log_tau,sd,mfvb,0.0630566245743312
90,mu,sd,lrvb,0.0473867700727179
90,tau,sd,lrvb,0.272975046369821
90,log_tau,sd,lrvb,0.129135522223834
90,mu,mean,mcmc,1.44559479110414
90,mu,sd,mcmc,0.0480205793650389
90,mu,effsize,mcmc,1498.50956052914
90,tau,mean,mcmc,2.04378451072679
90,tau,sd,mcmc,0.270913126560507
90,tau,effsize,mcmc,862.74412055535
90,log_tau,mean,mcmc,0.706112983778225
90,log_tau,sd,mcmc,0.131807030184139
91,mu,mean,truth,0.404003325236718
91,tau,mean,truth,2.23540562520424
91,log_tau,mean,truth,0.804422699385747
91,mu,mean,mfvb,0.445773915007179
91,tau,mean,mfvb,2.46049972379716
91,log_tau,mean,mfvb,0.898379029833769
91,mu,sd,mfvb,0.0295098289310851
91,tau,sd,mfvb,0.154996913574057
91,log_tau,sd,mfvb,0.0630566245743312
91,mu,sd,lrvb,0.0505989416511482
91,tau,sd,lrvb,0.368382700656877
91,log_tau,sd,lrvb,0.149744978348803
91,mu,mean,mcmc,0.447133910829577
91,mu,sd,mcmc,0.0529793815496331
91,mu,effsize,mcmc,1053.38999908719
91,tau,mean,mcmc,2.38738902526386
91,tau,sd,mcmc,0.390117542680822
91,tau,effsize,mcmc,531.622599799441
91,log_tau,mean,mcmc,0.857343629677607
91,log_tau,sd,mcmc,0.1594074172043
92,mu,mean,truth,1.21427934525987
92,tau,mean,truth,1.09015623968435
92,log_tau,mean,truth,0.086321025128927
92,mu,mean,mfvb,1.16858507757585
92,tau,mean,mfvb,1.20737895829866
92,log_tau,mean,mfvb,0.186466420710101
92,mu,sd,mfvb,0.042124710130832
92,tau,sd,mfvb,0.0760577252826304
92,log_tau,sd,mfvb,0.0630566245743312
92,mu,sd,lrvb,0.0592267704990548
92,tau,sd,lrvb,0.128583103547639
92,log_tau,sd,lrvb,0.106534725914182
92,mu,mean,mcmc,1.1681334890864
92,mu,sd,mcmc,0.0589320982870272
92,mu,effsize,mcmc,1452.15622988706
92,tau,mean,mcmc,1.15232542282173
92,tau,sd,mcmc,0.126411967979636
92,tau,effsize,mcmc,922.369660133825
92,log_tau,mean,mcmc,0.135786289817997
92,log_tau,sd,mcmc,0.109632887817169
93,mu,mean,truth,1.92972923619384
93,tau,mean,truth,7.96369839735833
93,log_tau,mean,truth,2.07489351473626
93,mu,mean,mfvb,1.94055350088175
93,tau,mean,mfvb,7.16571474140354
93,log_tau,mean,mfvb,1.96732237162699
93,mu,sd,mfvb,0.0172925386927947
93,tau,sd,mfvb,0.451397599328149
93,log_tau,sd,mfvb,0.0630566245743312
93,mu,sd,lrvb,0.028293180146793
93,tau,sd,lrvb,1.2280470145628
93,log_tau,sd,lrvb,0.17140116101962
93,mu,mean,mcmc,1.94080525729884
93,mu,sd,mcmc,0.027887551052331
93,mu,effsize,mcmc,1113.22915759558
93,tau,mean,mcmc,7.72603769847288
93,tau,sd,mcmc,1.43367068984536
93,tau,effsize,mcmc,378.989362495067
93,log_tau,mean,mcmc,2.02795065854047
93,log_tau,sd,mcmc,0.181659311802971
94,mu,mean,truth,1.28089656845559
94,tau,mean,truth,1.27987734761182
94,log_tau,mean,truth,0.246764251162019
94,mu,mean,mfvb,1.2119833703639
94,tau,mean,mfvb,1.22621223406425
94,log_tau,mean,mfvb,0.201944494278946
94,mu,sd,mfvb,0.0418000206442047
94,tau,sd,mfvb,0.0772441101409271
94,log_tau,sd,mfvb,0.0630566245743312
94,mu,sd,lrvb,0.0590188151377722
94,tau,sd,lrvb,0.13673321965208
94,log_tau,sd,lrvb,0.111543953895184
94,mu,mean,mcmc,1.20670007111461
94,mu,sd,mcmc,0.0580198468292866
94,mu,effsize,mcmc,1607.17740981518
94,tau,mean,mcmc,1.16173937598605
94,tau,sd,mcmc,0.133609928245437
94,tau,effsize,mcmc,1022.42040740668
94,log_tau,mean,mcmc,0.143295139169282
94,log_tau,sd,mcmc,0.115369443037504
95,mu,mean,truth,0.485827459735548
95,tau,mean,truth,9.51604167103651
95,log_tau,mean,truth,2.25297897148078
95,mu,mean,mfvb,0.424853448849743
95,tau,mean,mfvb,4.42859754105083
95,log_tau,mean,mfvb,1.48609751254341
95,mu,sd,mfvb,0.0219853528826879
95,tau,sd,mfvb,0.278975422628873
95,log_tau,sd,mfvb,0.0630566245743312
95,mu,sd,lrvb,0.0463104664450944
95,tau,sd,lrvb,0.906995712174452
95,log_tau,sd,lrvb,0.204823522373848
95,mu,mean,mcmc,0.424491666401061
95,mu,sd,mcmc,0.045818704327337
95,mu,effsize,mcmc,744.823453047145
95,tau,mean,mcmc,4.80247444251016
95,tau,sd,mcmc,1.13089467629789
95,tau,effsize,mcmc,229.139783274652
95,log_tau,mean,mcmc,1.54308187678911
95,log_tau,sd,mcmc,0.226074466108622
96,mu,mean,truth,0.152208445670358
96,tau,mean,truth,6.43620117740469
96,log_tau,mean,truth,1.86193848678404
96,mu,mean,mfvb,0.162051954713404
96,tau,mean,mfvb,4.54119565884082
96,log_tau,mean,mfvb,1.51120489912264
96,mu,sd,mfvb,0.0217178237268561
96,tau,sd,mfvb,0.286068437337594
96,log_tau,sd,mfvb,0.0630566245743312
96,mu,sd,lrvb,0.0486554306726719
96,tau,sd,lrvb,0.951507734720081
96,log_tau,sd,lrvb,0.20954683268777
96,mu,mean,mcmc,0.16253290764599
96,mu,sd,mcmc,0.0483589691634754
96,mu,effsize,mcmc,669.615297583594
96,tau,mean,mcmc,4.86174730978589
96,tau,sd,mcmc,1.16694910259052
96,tau,effsize,mcmc,257.316509842255
96,log_tau,mean,mcmc,1.55424603065238
96,log_tau,sd,mcmc,0.231206928897581
97,mu,mean,truth,0.5185747926612
97,tau,mean,truth,1.09902158329175
97,log_tau,mean,truth,0.0944203142566238
97,mu,mean,mfvb,0.480112383430945
97,tau,mean,mfvb,1.14353282694472
97,log_tau,mean,mfvb,0.132137002261993
97,mu,sd,mfvb,0.043284485273481
97,tau,sd,mfvb,0.0720357970508189
97,log_tau,sd,mfvb,0.0630566245743312
97,mu,sd,lrvb,0.0606485078796188
97,tau,sd,lrvb,0.124489310340848
97,log_tau,sd,lrvb,0.108899987780959
97,mu,mean,mcmc,0.477046884172715
97,mu,sd,mcmc,0.0604994389697781
97,mu,effsize,mcmc,1508.67040186107
97,tau,mean,mcmc,1.07483227139877
97,tau,sd,mcmc,0.118900669780125
97,tau,effsize,mcmc,1031.39323617561
97,log_tau,mean,mcmc,0.066057884084052
97,log_tau,sd,mcmc,0.110658963199469
98,mu,mean,truth,1.68221302918346
98,tau,mean,truth,1.55713195447297
98,log_tau,mean,truth,0.442845638440664
98,mu,mean,mfvb,1.63871774816082
98,tau,mean,mfvb,1.13655699874839
98,log_tau,mean,mfvb,0.126018076697723
98,mu,sd,mfvb,0.0434170903669602
98,tau,sd,mfvb,0.0715963611794802
98,log_tau,sd,mfvb,0.0630566245743312
98,mu,sd,lrvb,0.0602774010621397
98,tau,sd,lrvb,0.116841298602282
98,log_tau,sd,lrvb,0.102841187723383
98,mu,mean,mcmc,1.63507836234763
98,mu,sd,mcmc,0.0625289010444981
98,mu,effsize,mcmc,1311.65798683154
98,tau,mean,mcmc,1.08459614678492
98,tau,sd,mcmc,0.115442455447898
98,tau,effsize,mcmc,952.414399841287
98,log_tau,mean,mcmc,0.0755350164391254
98,log_tau,sd,mcmc,0.106747480931452
99,mu,mean,truth,2.20818662700975
99,tau,mean,truth,1.95444643050336
99,log_tau,mean,truth,0.670106997588412
99,mu,mean,mfvb,2.20271340987139
99,tau,mean,mfvb,2.21060413112101
99,log_tau,mean,mfvb,0.791280401435777
99,mu,sd,mfvb,0.0311329823850311
99,tau,sd,mfvb,0.139254970908528
99,log_tau,sd,mfvb,0.0630566245743312
99,mu,sd,lrvb,0.0449982700589584
99,tau,sd,lrvb,0.271090753408826
99,log_tau,sd,lrvb,0.122664116777758
99,mu,mean,mcmc,2.20206425037854
99,mu,sd,mcmc,0.0451229003901703
99,mu,effsize,mcmc,1401.70908264209
99,tau,mean,mcmc,2.16259910097954
99,tau,sd,mcmc,0.277661398458969
99,tau,effsize,mcmc,814.814765352353
99,log_tau,mean,mcmc,0.763216438456238
99,log_tau,sd,mcmc,0.126992915501498
100,mu,mean,truth,0.814081292637304
100,tau,mean,truth,1.14269016169155
100,log_tau,mean,truth,0.133385273429736
100,mu,mean,mfvb,0.826382504109755
100,tau,mean,mfvb,1.23216214282915
100,log_tau,mean,mfvb,0.206785026655452
100,mu,sd,mfvb,0.0416989933856354
100,tau,sd,mfvb,0.0776189191627231
100,log_tau,sd,mfvb,0.0630566245743312
100,mu,sd,lrvb,0.0594627071142958
100,tau,sd,lrvb,0.136552587983962
100,log_tau,sd,lrvb,0.110859118225202
100,mu,mean,mcmc,0.823587103776311
100,mu,sd,mcmc,0.0603933353775093
100,mu,effsize,mcmc,1392.37865993242
100,tau,mean,mcmc,1.15790400885624
100,tau,sd,mcmc,0.131481349645733
100,tau,effsize,mcmc,1046.66869964395
100,log_tau,mean,mcmc,0.140179321498554
100,log_tau,sd,mcmc,0.113596585774125
-1,analysis,n,truth,500
-1,analysis,mcmc_iters,truth,20000
-1,analysis,mu_prior_var,truth,10
-1,analysis,tau_prior_alpha,truth,1
-1,analysis,tau_prior_beta,truth,1
